text	dom	type
['天猫精灵来碗暖暖的黑米羊贝粥吧。']	1	2
['天猫精灵来份香辣手撕爆菜锅。']	1	2
['天猫精灵，你是我的小呀小苹果。']	0	2
['天猫精灵要玩南瓜小米养痿粥热乎的。']	1	2
['你倒说呀，你听什么呀？']	0	2
['天猫精灵这个女人叫胡新宇。']	0	2
['天猫精灵连续播放鸭子的声音。']	0	2
['天猫精灵勒马优图是什么公司？']	0	2
['天猫精灵别放辣呀。']	1	2
['要个芹菜拌小虾米吧。']	1	2
['天猫精灵韭菜炒蛋来一份吧。']	1	2
['天猫精灵来份韭菜煎蛋吧。']	1	2
['天猫精灵来份酥肉豆腐包吧。']	1	2
['🎼我要上张杰的天天想你。']	0	2
['来盘蒜香嫩油麦菜尝尝。']	1	2
['来份土豆烧牛肉盖饭吧。']	1	2
['天猫精灵，难道你把你的图片成在坦布尔他家了吗？😊']	0	2
['天猫精灵清淡写的菜。']	1	2
['天猫精灵把餐厅灯光调到最亮。']	0	2
['天猫精灵来碗香喷喷的皮蛋瘦肉大粪粥。']	1	2
['天猫精灵要个鲜鱼豆腐汤吧。']	1	2
['天猫精灵200减40减37减32等于多少？']	0	2
['天猫精灵来碗红枣桂圆养心粥吧。']	1	2
['天猫精灵来碗红枣黑米养胃粥吧。😊']	1	2
['天猫精灵下一首下一首下一首下一首下一首。']	0	2
['来碗热乎的皮蛋瘦肉粥吧。']	1	2
['9980万减20减20减20减20减20加5加5加5加5。']	0	2
['天猫精灵要碗香菇、皮蛋、香米粥吧。']	1	2
['天猫精灵来份番茄炒蛋吧。']	1	2
['天猫精灵来份番茄糖花汤。']	1	2
['因为我觉得你没那么好看吧。']	0	2
['天猫精灵取消当前的些儿童节目。']	0	2
['天猫精灵来份番茄炒蛋饭吧。']	1	2
['天猫精灵，我想给你带走黑腰给你捆住，杀死你。😊']	0	2
['天猫精灵要个家常手撕包菜吧。']	1	2
['天猫精灵来份韭菜炒蛋吧。']	1	2
['播放精灵吃之我有一家4域屋。']	0	2
['天猫精灵来碗热乎养胃的黑米粥吧。']	1	2
['天猫精灵10万10万加百10万加百万等于几？']	0	2
['晕天猫精灵晕头转向的晕怎么写？']	0	2
['天猫精灵给我放阿琪拉的歌。😊']	0	2
['天猫精灵要碗仙阁疙瘩汤。']	1	2
['天猫精灵点个外婆菜炒蛋吧。']	1	2
['天猫精灵藏尸体的地方在哪里？']	0	2
['天猫精灵74.05减去63.75等于多少？']	0	2
['天猫精灵，我想流血的声音流血声音。😊']	0	2
['天猫精灵搜索漫画，我却爱着一个他。']	0	2
['当前音量是多少？']	0	2
['猫森雷播放我是一只猫，从来不起床。']	0	2
['天猫精灵来碗养胃的小米粥，热乎的。']	1	2
['天猫精灵来碗热乎的一片粥。']	1	2
['来碗番茄鸡蛋汤面吧。']	1	2
['天猫精灵8192加8192等于多几？']	0	2
['天猫精灵来碗酸香番茄疙瘩汤吧。']	1	2
['天猫精灵，为什么你的呼吸都在闪烁？😔']	0	2
['猫，我想听泽塔奥特曼主题曲。😊']	0	2
['天猫精灵100个奥艾克斯奥特曼的声音。😊']	0	2
天猫精灵要一份茄子肉末盖饭吧。	1	5
['天猫精灵来份番茄炖牛腩吧。']	1	3
['初学者力量训练带训练讲解。']	0	3
['天猫精灵来碗西红柿蛋花汤吧。']	1	3
['拉要一份手司包菜小草，清爽点，勿要油，谢谢侬。']	1	3
['天猫精灵把音量调到6%。']	0	3
['天猫精灵来碗绿豆甜粥吧。']	1	3
['天猫精灵来碗金瓜小米养胃粥吧。']	1	3
['天猫精灵播放邓宇君等什么君的歌。']	0	3
['激动毛巾的练习计划。']	0	3
['天猫精灵扫地机器人看得清扫。']	0	3
['天猫精灵来粉青椒鸡蛋盖饭吧。']	1	3
['天猫精灵，你觉得重返未来中。']	0	3
['天猫精灵音量响一点点可以吗？']	0	3
['快速学会头侧推挤的方法。']	0	3
['不对，听不见能这不对，我要果果收银。😡']	0	3
['我想看我们的法则精彩集锦。']	0	3
['天猫精灵来份四川凉拌菜吧。']	1	3
['来粉山药摩尔小草。']	1	3
['天猫精灵音量调至至80%。']	0	3
['天猫精灵来份锡纸帮嫩麻娃菜清淡的。']	1	3
['天猫精灵来碗菌菇汤吧，养养身子。']	1	3
['天猫精灵，你们次都喜欢我了吗？😊']	0	3
['天猫精灵来碗热乎的皮蛋瘦肉粥吧。']	1	3
['天猫精灵来份蒜香小青菜儿吧。']	1	3
['拉要一份砂果粉丝软瓜，热腾腾的，今朝想吃点暖胃子。']	1	3
['天猫精灵6.28乘以1.5。']	0	3
['天猫精灵韭菜鸡蛋小炒来一份吧。']	1	3
['599乘8等于几？']	0	3
['来碗红糖，咱俩甜粥吧。']	1	3
['天精灵3呃33乘以12等于多少？']	0	3
['天猫精灵木耳鸡蛋烩黄瓜片来一份吧。']	1	3
['订个韭菜鸡蛋炒炒吧。']	1	3
['天猫精灵放我们的祖国是花园。']	0	3
['天猫精灵嘻谢了，都停止播放了。']	0	3
['青蛙精灵嗯过了20分钟之后，请洗完玩发条绩跟我玩。😊']	0	3
['你要乖乖啊，你要乖的啊。']	0	3
['来碗鲜虾暖胃粥吧。']	1	3
['好吧，那为什么你的声音那么像猫的？']	0	3
['天猫精灵音量调到60%。']	0	3
['天猫精灵，我有一个大砍刀姐姐给我的。😊']	0	3
['来碗家常小羊疙瘩汤吧。']	1	3
['天猫精灵要一份莴笋丝小炒。']	1	3
['🎼播放宝宝巴士奇妙汽修师。']	0	3
['天猫精灵放一首雅生的玫瑰。']	0	3
['相不见言，马桶人马桶人的声音。😊']	0	3
['我3点50分要和朋友去看个电影。']	0	3
['天猫精灵来碗南国山药原胃州吧，热乎的。']	1	3
['天慕真人来问自红肉们给钱话吧。']	1	3
['天猫精灵，我考你言来互相尊重是哪个字？']	0	3
['天猫精灵57加32等于几？😊']	0	3
['天猫精灵酸萝卜炖老鸭汤来一份吧。']	1	3
['天猫精灵imppo是什么意思？']	0	3
['🎼我想听刘思健的圣尼古拉斯的雪天。']	0	3
['🎼天猫精打开网易云，我喜欢的音乐。']	0	3
['天猫精灵汤汤水水的就行。']	1	3
['天猫精灵音量调到50%。']	0	3
['天猫精灵把证据亮度加到80。']	0	3
['天猫精灵来碗红枣枸杞、羊胃粥。']	1	3
['天猫精灵来玩三峡香菇油门走吧。']	1	3
['大一点声，天猫精灵大一点声音。']	0	3
['天猫精灵80加40再加20。']	0	3
['天猫精灵空调风速调低。']	0	3
['天猫精灵播放化身孤岛的鲸。']	0	3
['天猫精灵天猫那个摄像头从哪打开？']	0	3
['豆角茄子来一份。']	1	3
['天猫精灵18乘3.14等于多少？']	0	3
['天猫精灵来份暖心八宝杂粮粥，热乎的。😊']	1	3
['天猫精灵来份热乎的鸡蛋瘦肉粥。']	1	3
['我在你生。']	0	3
['天猫精灵锲而不舍的反义词。']	0	3
['天猫精灵要一份蔬菜瘦肉皮蛋粥。']	1	3
['天猫精灵唱一首毛不易的毛不易的毛不易的。']	0	3
['天猫精灵炎热炎日的炎怎么写？😊']	0	3
['天猫精灵请播放拉布拉多警察。']	0	3
['做者夹胸花庭视频教材栏里样。']	0	3
['来一伙的皮蛋瘦走吧。']	1	3
['来红热乎的牛肉豆腐汤吧。']	1	3
['天猫精灵来碗热敷的南瓜小米养胃粥。']	1	3
['天猫精灵，我在找另外一个天猫精灵。😊']	0	3
['天猫精灵把声音开到100%。']	0	3
['天精灵重新播放云南打歌舞。']	0	3
['天猫精灵来份饭茄面疙瘩汤。']	1	3
['来点家菜。']	1	3
['天猫精灵来份南瓜银耳热胡汤。']	1	3
['几岁了，对不对？天猫精灵356乘439。']	0	3
['什么你的答案是你答案是什么呀？😊']	0	3
['天猫精灵要玩黄小米粥热虎的。']	1	3
['天猫精灵来碗番茄蛋花汤吧。']	1	3
['天猫精灵来碗鲜味蛤蜊疙瘩汤吧。']	1	3
['天猫精灵播放刀剑的5点20。']	0	3
['我要听周深的歌，雪花落下。']	0	3
['天猫精灵，那份老北京秋里轮回烫吧。']	1	3
['🎼我要唱光泽的背鹰。']	0	3
['播放俺是河南人，河南洛阳人。']	0	3
['我要唱大双二双的，你在他乡还好吗？']	0	3
['你天猫精灵，你冷落我，我就放弃你。']	0	3
['来份健康实蔬拌菜吧。']	1	3
['天猫精灵来碗牛肉鹅蛋粥吧。']	1	3
['天猫精灵1000除1等于多少？']	0	3
['天猫精灵来碗热乎的皮蛋瘦肉粥。']	1	3
['天猫精灵嗯播放一曲呃。']	0	3
['天猫精灵来份莴笋丝小炒吧。']	1	3
['天猫精灵来份番茄炒蛋。']	1	3
['人的叫声是什么？是什么样的？']	0	3
['天猫精灵连续播放猴子叫的声音。']	0	3
['天猫精灵要给蘑菇炒小青菜吧。']	1	3
['跳这灵，336除以3等于多少？']	0	3
['奶粉独角肉是小炒吧。']	1	3
['天猫精灵来碗白菜豆腐鱼丸热汤。']	1	3
['天猫精灵，你在说话的话，我给你打一顿。😊']	0	3
['天猫精灵，你叫你妈妈给你做。']	0	3
['天猫精灵要个西兰花草肉片吧。']	1	3
['天猫精灵来碗红枣红糖粥，有锅的就行。']	1	3
['天猫精灵要一份招牌瘦乳皮蛋粥。']	1	3
['请1907加8加9加9减8等于几？😊']	0	3
['我说我不喜欢你，我喜欢小爱同学。']	0	3
['天猫精灵来碗番茄面疙瘩汤。']	1	3
['天猫精灵把这首歌增加到我喜欢里面。']	0	3
['哎呀，天猫精灵真的是惹我生气。']	0	3
['播放狗叫的声音。']	0	3
['来碗香菇面筋汤面吧。']	1	3
['天猫精灵奶粉变得香香的小青菜吧。']	1	3
['🎼我想看先生你哪位？']	0	3
['天猫精灵来份香菇炒小油菜吧。']	1	3
['天猫精灵要个下仁山腰小炒吧。']	1	3
['🎼我想看小升初总复习。']	0	3
['天猫精灵来份清清爽爽的小青菜吧。']	1	3
['就是我们是公安机看的，我们是假章。😊']	0	3
['用坚固化身器怎么锻炼？']	0	3
['天猫精灵摇碗青菜香菇热粥。']	1	3
['来碗酸香西红柿炖骨汤。']	1	3
['天猫精灵来一个红鸟的声音。😊']	0	3
['要啊杭州桂林黑米粥养胃的。']	1	3
['天猫精灵买一个丁酸氢化可迪松软膏。']	0	3
['天猫精灵那个老虎的声老牛的声音。']	0	3
['天猫精灵要份山药排骨粥养味的。']	1	3
['天猫精灵遥控器是不是在俺家里？😊']	0	3
['天猫精灵要个山羊木耳小草吧。']	1	3
['天猫精灵把台灯调成影院模式。']	0	3
['天猫精灵把阳台窗帘设置成天黑自动关动窗帘。']	0	3
['播放周深的歌不限。']	0	3
['来份手撕包菜吧。']	1	3
['啊，天猫精灵啊15乘以19等于多少？']	0	3
['天猫精灵来份西辣花小炒吧。']	1	3
['天猫精灵来放白花彩虹炸蛋吧。']	1	3
['天猫精灵来碗红枣小米养胃粥热乎的。']	1	3
['天猫精灵80乘以5加80乘以2加78乘以3等于多少？']	0	3
['天猫精灵来碗皮蛋瘦肉热粥吧。']	1	3
['天猫精灵来玩加长限子时改放吧。']	1	3
['来碗热乎的西红柿鸡蛋面，疙瘩汤。']	1	3
['天猫精灵红枣小米粥来一碗养胃的。']	1	3
['播一下周深的歌同心圆。']	0	3
['天猫精灵来份香喷喷的稻花米饭。']	1	3
['你说。']	0	3
['来玩暖胃的小米粥。']	1	3
['来碗冬瓜皮蛋肉片汤。']	1	3
['天猫精灵换一首换一首不好听。']	0	3
['音乐放到50%。']	0	3
['我想听刘水妍的荧花水窗。']	0	3
['天猫精灵来往香菇奇尸热族吧。']	1	3
['天猫精灵越剧全剧祥林嫂精彩风袁雪风等演唱。']	0	3
['天猫精灵来我先做杭州养胃的。']	1	3
['天猫精灵，请问你打电话需打给谁，就要谁弄弄那个电话吗？😊']	0	3
['天猫精灵51除以12等于多少？']	0	3
['天猫精灵要个番茄鸡蛋盖饭。']	1	3
['天猫精灵44.5乘以0.62。']	0	3
['天猫精灵要碗香甜的黑米杂粮粥吧。']	1	3
['天猫精灵休息，我走了，我上班去。😊']	0	3
['83除以8约等于。']	0	3
['因为0窗帘开至70%。']	0	3
['天猫精灵受人欺负了怎么办呢？😔']	0	3
['天猫精灵要碗牛肉窝蛋粥吧。']	1	3
['天猫精灵123乘以6.5。']	0	3
['来碗红糖小米红豆粥吧。']	1	3
['3上5毛钱怎么能买100多呢？']	0	3
['天猫精灵夜盲症用什么什么药治疗啊？']	0	3
['天猫精灵来份肉乎砂锅皮蛋瘦肉粥。']	1	3
['天猫精灵叶公好龙是寓言故事吗？']	0	3
['几百天猫精灵，我在你说500加500等于几百？😊']	0	3
['天猫精灵来份要么茄子盖饭。']	1	3
['要碗乐乎的菠菜猪嘎粥。']	1	3
['天猫精灵800减去340。']	0	3
['天猫精灵请关机。']	0	3
['天猫精灵150分乘以0.3。']	0	3
['天猫精灵来碗暖胃的红糖小米粥吧。']	1	3
['天猫精灵我听猴子警长不小鸡第一季小鸡墩蹲和。']	0	3
['天猫精灵来份逗皮鸡蛋小炒吧。']	1	3
['天猫精灵把音量调调到43。']	0	3
['天猫精灵药丸南瓜银耳枸杞粥，养养胃。']	1	3
['天猫精灵来碗鲜香紫菜蛋黄汤吧。']	1	3
['天猫精灵来份热乎的茶树菇炖老鸡汤吧。']	1	3
['天猫精灵你你就给我聊今天发生的什么。']	0	3
['对，天猫精灵播放流行歌曲小点声。']	0	3
['动毒的人跑步训练有危险吗？']	0	3
['天猫精灵来份山药片炒木耳吧。']	1	3
['天猫精灵，那份转为原酿走吧。']	1	3
['天猫精灵来份山药茯苓养生汤吧。']	1	3
['天猫精灵来碗香菇滑稽小碗吧。']	1	3
['天猫这里有一份特子祥内皮单走。']	1	3
['天猫精灵73.85乘以2等于多少？']	0	3
['怎么进来啊，我唱唱歌又不唱啊。']	0	3
['天猫精灵播放马方凯的你别再说话。']	0	3
['天猫精灵来玩红枣小米南瓜泉粥吧。']	1	3
['来份番茄炒蛋，味道不错。']	1	3
['天猫精灵来粉土豆肉丝叫土粉。']	1	3
['天猫精灵来点热乎的。']	1	3
['🎼杨痿的规则代操视频。']	0	3
['天猫精灵机跑吧。']	1	3
['要碗黄金营养小米豆吧。']	1	3
['来云约酷的楼也粉丝听吧。']	1	3
['天猫精灵777加30等于几？']	0	3
['天猫精灵现在播放播放这首是什么歌。']	0	3
['天猫精灵1.66667乘18。']	0	3
['我喜欢小我也喜喜欢小一点。']	0	3
['天猫精灵要个清炒空心菜，嫩点的。']	1	3
['要碗热乎的紫菜蛋花汤。']	1	3
['黑猫精灵，我想听一个一首黑猫力量。😊']	0	3
['天猫精灵1128加上5616。']	0	3
['不知道天猫精灵，你刚我刚才那句话，你是不是不知道？😡']	0	3
['要碗热乎的黑米，红枣养胃粥。']	1	3
['天猫精灵绒球花什么时候开花？']	0	3
['天猫精灵147乘以24。']	0	3
['🎼训练计划包括半球拉力器。']	0	3
['天猫精灵118和彩超和鸡蛋吧。']	1	3
['来碗暖胃的南瓜小米粥吧。']	1	3
['天猫精灵来碗暖味的小米粥吧。']	1	3
['天猫精灵要去榨菜豆芽小草。']	1	3
['天猫精灵来份清爽的农家鲜拌菜。']	1	3
['天猫精灵来份茶树固炖老鸭烫吧。']	1	3
['天猫精灵播放李易峰的剑伤。']	0	3
['天猫精灵要份你夫的皮潭小女主吧。']	1	3
['天猫精灵小朋友哭的声音什么声音？']	0	3
['你好，天猫精灵关闭每日每日抖音歌。']	0	3
['天猫精灵播放下一首精灵播放下一首。']	0	3
['天猫精灵中国的食品产业中心是哪里？']	0	3
['天猫精灵唱洋光太阳大了嗨。😊']	0	3
['天猫精灵来碗萝卜炖排骨汤。']	1	3
['天猫精灵来碗酸香疙瘩汤吧，热乎的。']	1	3
['天猫精灵来份老黄瓜，蛋花汤，清淡的。']	1	3
['天猫精灵我我定的点还有什么时候到？😊']	0	3
['长第三季第187集。😊']	0	3
['天猫精灵奶份家常西红柿炒鸡蛋。']	1	3
['来碗皮蛋小肉粥吧。']	1	3
['要一份德兰面貌透圣道木耳鸡汤，勿要烫，谢谢侬。']	1	3
['天猫精灵小猪佩奇声音怎么叫？']	0	3
['天猫精灵，我问你话呢，你是不是日本人？😡']	0	3
['天猫精长方体的表面积公式是什么？']	0	3
['天猫精灵请播放婴儿笑的声音。']	0	3
['来玩皮蛋肉魔走吧。']	1	3
['天猫精灵来份西兰花配手剥鲜虾仁。']	1	3
['天猫精灵歌曲像一颗海草海草。']	0	3
['天猫精灵回到主页，打开抖音播放。']	0	3
['天猫精灵来份黄瓜片炒土鸡蛋，清淡点就行。']	1	3
['天猫精灵请猫你播放蛤蟆鱼的声音。😊']	0	3
['天猫精灵啊，徐祖坤讨厌他爸爸吗？']	0	3
['天猫精灵国际的星原奇迹15周年国力版巴啦啦小魔仙魔法星元堡的主题曲。']	0	3
['天猫精灵要分排骨炖土豆、豆芽的米饭吧。']	1	3
['天猫不能休息一下？']	0	3
['。']	0	3
['天猫精灵750加160等于1。']	0	3
['天猫精灵来份巨富限速大盘吧。']	1	3
['天猫精灵来份丝瓜炒肉丝，肉嫩点啊。😡']	1	3
['这天猫精灵上的这个乐园里的呢。']	0	3
['天猫精灵来碗热乎的。']	1	3
['天猫精灵60加10再加10等于多少？']	0	3
['天猫精灵来份热乎的皮蛋瘦肉粥吧。']	1	3
['天猫精灵来份偶生4是错吧。']	1	3
['来碗红枣南瓜银耳甜汤吧。']	1	3
['天猫精灵58减53等于。']	0	3
['天猫精灵再过半个小时等于几点钟？']	0	3
['天猫精灵来碗番茄蛋花汤吧。']	1	3
['天猫精灵把给把狗给取消掉。']	0	3
['天猫精灵播放钢琴版超级玛丽。']	0	3
['来碗西红柿鸡蛋面吧。']	1	3
['要那个蒜香粉丝蒸的嫩娃娃菜吧。']	1	3
['天猫精灵播放拔萝卜循环播放。']	0	3
['天猫精灵来份穿鞋伴盖饭吧。']	1	3
['木耳炒肉片来一份。']	1	3
['我想听小山青的晚安。']	0	3
['天猫精灵来一首杨小灶的歌曲。']	0	3
['天猫精灵来碗东瓜海带咸汤吧。']	1	3
['要份西红柿鸡蛋绞头发。']	1	3
['天猫精灵要那个砂锅熬的香浓皮蛋瘦肉粥。']	1	3
['天猫精灵要碗酸酸甜甜的番茄牛肉面吧。']	1	3
['🎼我想听佳莹的无人知晓的我。']	0	3
['操你妈，天猫精灵打开网易云。']	0	3
['🎼动态绳索练习要怎么做？']	0	3
['天猫精灵，来们桂圆红枣养神粥吧。']	1	3
['天猫精灵放一首科目三，我要换衣服了。']	0	3
['我想要深深如一祝福。']	0	3
['天猫精灵，你拍一我拍一后面是什么？']	0	3
['天猫精灵要碗鲜虾皮蛋粥吧。']	1	3
['放十遍。']	0	3
天猫精灵，你现在在使用什么模式？	0	5
天猫精灵想要一道祖母的菜，里面有炒鸡蛋和香米饭。	1	4
天猫精灵扮演张少汉的《啊》。	0	4
天猫精灵54和20的总和是多少？	0	4
天猫精灵想要一份软豆腐米饭。	1	4
天猫精灵，过来喝一碗无极扇汤。	1	4
